timestamp,date,base,USD,EUR,JPY,GBP,CHF
936316799,1999-09-02,USD,1.0,0.9359501250897343,109.09679596193678,0.6220558518877647,1.495967458886051
936403199,1999-09-03,USD,1.0,0.9414139284073535,109.97247493956122,0.6227782631289586,1.5022669247396048
936489599,1999-09-04,USD,1.0,0.9392272977021804,109.92034507210916,0.6225236098261959,1.500823232726436
936575999,1999-09-05,USD,1.0,0.9392272977021804,109.92034507210916,0.6225236098261959,1.500823232726436
936662399,1999-09-06,USD,1.0,0.9441479819781033,109.74139125870033,0.6233831465808626,1.508889153250324
936748799,1999-09-07,USD,1.0,0.9449134364800841,110.9854530576454,0.6227593740137466,1.5113966009573863
936835199,1999-09-08,USD,1.0,0.9437461247424753,110.92284969804842,0.6169947914651376,1.509010416125979
936921599,1999-09-09,USD,1.0,0.947930194420483,108.28199501388718,0.6129999146862826,1.5154616894011925
937007999,1999-09-10,USD,1.0,0.9615403106544436,109.0551222213889,0.6165675318606383,1.5392712293677486
937094399,1999-09-11,USD,1.0,0.9577351479221936,109.06477641672973,0.6161273021558619,1.5372951643952382
937180799,1999-09-12,USD,1.0,0.9577351479221936,109.06477641672973,0.6161273021558619,1.5372951643952382
937267199,1999-09-13,USD,1.0,0.9618325603405656,106.29433615278518,0.6208744596905592,1.54606312314727
937353599,1999-09-14,USD,1.0,0.9639827138619752,105.91687480660099,0.6227781403423875,1.546566630967174
937439999,1999-09-15,USD,1.0,0.9626640379520671,104.07644900190994,0.621125277247243,1.5449304186433368
937526399,1999-09-16,USD,1.0,0.9612426945555212,104.78788449707781,0.6167775299907721,1.542499423254383
937612799,1999-09-17,USD,1.0,0.9611586190457425,106.73261432260905,0.6168273884070815,1.5429959890850828
937699199,1999-09-18,USD,1.0,0.9615079521515183,106.63607404765042,0.6169871532922513,1.5429625790720103
937785599,1999-09-19,USD,1.0,0.9615079521515183,106.63607404765042,0.6169871532922513,1.5429625790720103
937871999,1999-09-20,USD,1.0,0.9619232308307938,106.88555806938159,0.6164119493951425,1.5445206928925415
937958399,1999-09-21,USD,1.0,0.9559799894268614,104.77493171912926,0.6136196557133666,1.5357235382348977
