source,timestamp,date,base,USD,EUR,JPY,GBP,CHF
https://openexchangerates.org/api/,1058803200,2003-07-21,USD,1.0,0.882197,118.486834,0.626116,1.357321
https://openexchangerates.org/api/,1058716800,2003-07-20,USD,1.0,0.88958,118.808863,0.628947,1.365931
https://openexchangerates.org/api/,1058889600,2003-07-22,USD,1.0,0.882229,119.181511,0.625563,1.361436
https://openexchangerates.org/api/,1058976000,2003-07-23,USD,1.0,0.872526,118.922632,0.622448,1.350115
https://openexchangerates.org/api/,1059062400,2003-07-24,USD,1.0,0.872767,119.057222,0.620143,1.349718
https://openexchangerates.org/api/,1059148800,2003-07-25,USD,1.0,0.869258,118.847607,0.618108,1.345687
https://openexchangerates.org/api/,1059235200,2003-07-26,USD,1.0,0.870154,118.831759,0.6184,1.346049
https://openexchangerates.org/api/,1059408000,2003-07-28,USD,1.0,0.870037,119.425726,0.615074,1.346375
https://openexchangerates.org/api/,1059494400,2003-07-29,USD,1.0,0.872316,119.766737,0.616055,1.350387
https://openexchangerates.org/api/,1059580800,2003-07-30,USD,1.0,0.879818,120.201053,0.617907,1.361666
https://openexchangerates.org/api/,1059321600,2003-07-27,USD,1.0,0.870154,118.831759,0.6184,1.346049
https://openexchangerates.org/api/,1059753600,2003-08-01,USD,1.0,0.889364,120.218125,0.622702,1.367525
https://openexchangerates.org/api/,1059667200,2003-07-31,USD,1.0,0.888817,120.3016,0.620854,1.369644
https://openexchangerates.org/api/,1059840000,2003-08-02,USD,1.0,0.891418,120.293506,0.622416,1.367566
https://openexchangerates.org/api/,1059926400,2003-08-03,USD,1.0,0.891418,120.293506,0.622416,1.367566
https://openexchangerates.org/api/,1060099200,2003-08-05,USD,1.0,0.881388,120.12147,0.621542,1.351471
https://openexchangerates.org/api/,1060012800,2003-08-04,USD,1.0,0.88172,120.467907,0.621075,1.352288
https://openexchangerates.org/api/,1060185600,2003-08-06,USD,1.0,0.880392,120.237517,0.62061,1.349579
https://openexchangerates.org/api/,1060272000,2003-08-07,USD,1.0,0.879187,119.314138,0.619636,1.351276
https://openexchangerates.org/api/,1060358400,2003-08-08,USD,1.0,0.884011,119.052706,0.622289,1.358371
https://openexchangerates.org/api/,1060444800,2003-08-09,USD,1.0,0.883762,119.046148,0.622353,1.358595
https://openexchangerates.org/api/,1060531200,2003-08-10,USD,1.0,0.883762,119.046148,0.622353,1.358595
https://openexchangerates.org/api/,1060617600,2003-08-11,USD,1.0,0.881526,118.547726,0.622928,1.359973
https://openexchangerates.org/api/,1060790400,2003-08-13,USD,1.0,0.884194,119.079046,0.62263,1.368216
https://openexchangerates.org/api/,1060704000,2003-08-12,USD,1.0,0.884206,118.49304,0.624036,1.365043
https://openexchangerates.org/api/,1060876800,2003-08-14,USD,1.0,0.888703,119.293737,0.623894,1.373035
https://openexchangerates.org/api/,1060963200,2003-08-15,USD,1.0,0.888452,119.17477,0.626275,1.371536
https://openexchangerates.org/api/,1061049600,2003-08-16,USD,1.0,0.888763,119.166197,0.626361,1.372112
https://openexchangerates.org/api/,1061136000,2003-08-17,USD,1.0,0.888763,119.166197,0.626361,1.372112
https://openexchangerates.org/api/,1061222400,2003-08-18,USD,1.0,0.896311,119.54252,0.628925,1.386626
https://openexchangerates.org/api/,1061308800,2003-08-19,USD,1.0,0.899401,119.047003,0.630503,1.393705
https://openexchangerates.org/api/,1061395200,2003-08-20,USD,1.0,0.899966,118.241652,0.627473,1.389024
https://openexchangerates.org/api/,1061481600,2003-08-21,USD,1.0,0.912595,117.733581,0.632091,1.406587
https://openexchangerates.org/api/,1061568000,2003-08-22,USD,1.0,0.918886,117.684196,0.634855,1.41669
https://openexchangerates.org/api/,1061654400,2003-08-23,USD,1.0,0.918168,117.741278,0.63486,1.416216
https://openexchangerates.org/api/,1061740800,2003-08-24,USD,1.0,0.918168,117.741278,0.63486,1.416216
https://openexchangerates.org/api/,1061827200,2003-08-25,USD,1.0,0.918945,117.407432,0.635508,1.414977
https://openexchangerates.org/api/,1061913600,2003-08-26,USD,1.0,0.919696,117.404453,0.637488,1.413678
https://openexchangerates.org/api/,1062086400,2003-08-28,USD,1.0,0.919703,117.37765,0.635543,1.417758
https://openexchangerates.org/api/,1062172800,2003-08-29,USD,1.0,0.911011,116.654692,0.634069,1.402492
https://openexchangerates.org/api/,1062000000,2003-08-27,USD,1.0,0.918023,117.680464,0.636018,1.41129
https://openexchangerates.org/api/,1062259200,2003-08-30,USD,1.0,0.912782,116.574963,0.634322,1.403753
https://openexchangerates.org/api/,1062345600,2003-08-31,USD,1.0,0.912782,116.574963,0.634322,1.403753
https://openexchangerates.org/api/,1062432000,2003-09-01,USD,1.0,0.911678,116.480368,0.636472,1.401615
https://openexchangerates.org/api/,1062518400,2003-09-02,USD,1.0,0.922403,116.4747,0.637139,1.415889
https://openexchangerates.org/api/,1062604800,2003-09-03,USD,1.0,0.923084,116.133972,0.637669,1.41659
https://openexchangerates.org/api/,1062691200,2003-09-04,USD,1.0,0.917178,116.7902,0.634225,1.413767
https://openexchangerates.org/api/,1062777600,2003-09-05,USD,1.0,0.90395,116.848183,0.630874,1.394887
https://openexchangerates.org/api/,1062864000,2003-09-06,USD,1.0,0.90785,116.838387,0.631367,1.396719
https://openexchangerates.org/api/,1062950400,2003-09-07,USD,1.0,0.90785,116.838387,0.631367,1.396719
https://openexchangerates.org/api/,1063036800,2003-09-08,USD,1.0,0.900821,116.672381,0.630916,1.387521
https://openexchangerates.org/api/,1063123200,2003-09-09,USD,1.0,0.892922,116.523861,0.629599,1.382669
https://openexchangerates.org/api/,1063209600,2003-09-10,USD,1.0,0.892782,116.991565,0.628861,1.385897
https://openexchangerates.org/api/,1063296000,2003-09-11,USD,1.0,0.892978,117.077458,0.627235,1.384793
https://openexchangerates.org/api/,1063382400,2003-09-12,USD,1.0,0.886918,117.24741,0.625678,1.383458
https://openexchangerates.org/api/,1063468800,2003-09-13,USD,1.0,0.890448,117.22018,0.625231,1.385874
https://openexchangerates.org/api/,1063555200,2003-09-14,USD,1.0,0.890448,117.22018,0.625231,1.385874
https://openexchangerates.org/api/,1063641600,2003-09-15,USD,1.0,0.885457,117.507664,0.624383,1.379431
https://openexchangerates.org/api/,1063728000,2003-09-16,USD,1.0,0.894536,116.485309,0.629184,1.389759
https://openexchangerates.org/api/,1063814400,2003-09-17,USD,1.0,0.887893,116.232191,0.62298,1.379746
https://openexchangerates.org/api/,1063900800,2003-09-18,USD,1.0,0.888967,115.297159,0.619308,1.383517
https://openexchangerates.org/api/,1063987200,2003-09-19,USD,1.0,0.881221,114.432521,0.613415,1.372951
https://openexchangerates.org/api/,1064073600,2003-09-20,USD,1.0,0.881859,114.568598,0.61339,1.373201
https://openexchangerates.org/api/,1064160000,2003-09-21,USD,1.0,0.881859,114.568598,0.61339,1.373201
https://openexchangerates.org/api/,1064246400,2003-09-22,USD,1.0,0.871422,111.958578,0.606764,1.353627
https://openexchangerates.org/api/,1064332800,2003-09-23,USD,1.0,0.871673,111.793257,0.60474,1.354777
https://openexchangerates.org/api/,1064419200,2003-09-24,USD,1.0,0.871144,111.523599,0.603759,1.353676
https://openexchangerates.org/api/,1064505600,2003-09-25,USD,1.0,0.870213,111.866514,0.602787,1.346092
https://openexchangerates.org/api/,1064592000,2003-09-26,USD,1.0,0.871188,111.927341,0.602564,1.343595
https://openexchangerates.org/api/,1064678400,2003-09-27,USD,1.0,0.871025,111.978728,0.602558,1.34336
https://openexchangerates.org/api/,1064764800,2003-09-28,USD,1.0,0.871025,111.978728,0.602558,1.34336
https://openexchangerates.org/api/,1064851200,2003-09-29,USD,1.0,0.86548,111.329119,0.603111,1.337699
https://openexchangerates.org/api/,1064937600,2003-09-30,USD,1.0,0.858489,111.079433,0.600805,1.321215
https://openexchangerates.org/api/,1065024000,2003-10-01,USD,1.0,0.854514,110.796962,0.601301,1.316513
https://openexchangerates.org/api/,1065196800,2003-10-03,USD,1.0,0.862477,110.811841,0.600632,1.330802
https://openexchangerates.org/api/,1065283200,2003-10-04,USD,1.0,0.860163,110.750705,0.60034,1.32917
https://openexchangerates.org/api/,1065369600,2003-10-05,USD,1.0,0.860163,110.750705,0.60034,1.32917
https://openexchangerates.org/api/,1065110400,2003-10-02,USD,1.0,0.854604,110.760288,0.598753,1.316479
https://openexchangerates.org/api/,1065456000,2003-10-06,USD,1.0,0.855855,110.98158,0.598955,1.326338
https://openexchangerates.org/api/,1065542400,2003-10-07,USD,1.0,0.849132,110.041593,0.600453,1.315397
https://openexchangerates.org/api/,1065628800,2003-10-08,USD,1.0,0.847337,109.655098,0.601688,1.314075
https://openexchangerates.org/api/,1065715200,2003-10-09,USD,1.0,0.852102,109.18858,0.600876,1.31806
https://openexchangerates.org/api/,1065801600,2003-10-10,USD,1.0,0.847035,108.521642,0.600609,1.312635
https://openexchangerates.org/api/,1065888000,2003-10-11,USD,1.0,0.84741,108.458812,0.600747,1.312944
https://openexchangerates.org/api/,1065974400,2003-10-12,USD,1.0,0.84741,108.458812,0.600747,1.312944
https://openexchangerates.org/api/,1066060800,2003-10-13,USD,1.0,0.855486,108.724301,0.60129,1.324291
https://openexchangerates.org/api/,1066147200,2003-10-14,USD,1.0,0.854047,109.342433,0.599863,1.322523
https://openexchangerates.org/api/,1066233600,2003-10-15,USD,1.0,0.858141,109.495062,0.599234,1.327442
https://openexchangerates.org/api/,1066320000,2003-10-16,USD,1.0,0.860288,109.682064,0.597473,1.332225
https://openexchangerates.org/api/,1066406400,2003-10-17,USD,1.0,0.859205,109.613916,0.597817,1.334665
https://openexchangerates.org/api/,1066492800,2003-10-18,USD,1.0,0.861166,109.631618,0.598008,1.33562
https://openexchangerates.org/api/,1066579200,2003-10-19,USD,1.0,0.861166,109.631618,0.598008,1.33562
https://openexchangerates.org/api/,1066665600,2003-10-20,USD,1.0,0.857938,110.220359,0.597068,1.332102
https://openexchangerates.org/api/,1066752000,2003-10-21,USD,1.0,0.857856,109.858654,0.597994,1.333246
https://openexchangerates.org/api/,1066838400,2003-10-22,USD,1.0,0.84827,109.178143,0.592019,1.319442
https://openexchangerates.org/api/,1066924800,2003-10-23,USD,1.0,0.848326,109.657417,0.590427,1.312719
https://openexchangerates.org/api/,1067011200,2003-10-24,USD,1.0,0.846272,109.359447,0.589355,1.310017
https://openexchangerates.org/api/,1067097600,2003-10-25,USD,1.0,0.847412,109.402466,0.589382,1.310953
https://openexchangerates.org/api/,1067187600,2003-10-26,USD,1.0,0.847412,109.402466,0.589382,1.310953
https://openexchangerates.org/api/,1067274000,2003-10-27,USD,1.0,0.851121,108.474125,0.590086,1.317263
https://openexchangerates.org/api/,1067360400,2003-10-28,USD,1.0,0.855732,108.382831,0.590093,1.328519
https://openexchangerates.org/api/,1067446800,2003-10-29,USD,1.0,0.856514,108.150457,0.587796,1.328884
https://openexchangerates.org/api/,1067533200,2003-10-30,USD,1.0,0.857074,108.417636,0.587901,1.326112
https://openexchangerates.org/api/,1067619600,2003-10-31,USD,1.0,0.862708,109.671846,0.590259,1.33806
https://openexchangerates.org/api/,1067706000,2003-11-01,USD,1.0,0.862569,109.522795,0.590509,1.338047
https://openexchangerates.org/api/,1067792400,2003-11-02,USD,1.0,0.862569,109.522795,0.590509,1.338047
https://openexchangerates.org/api/,1067878800,2003-11-03,USD,1.0,0.871312,110.806587,0.593859,1.353498
https://openexchangerates.org/api/,1067965200,2003-11-04,USD,1.0,0.87011,109.866434,0.595443,1.361196
https://openexchangerates.org/api/,1068051600,2003-11-05,USD,1.0,0.87304,109.801967,0.596744,1.366406
https://openexchangerates.org/api/,1068138000,2003-11-06,USD,1.0,0.875634,110.123925,0.598357,1.372766
https://openexchangerates.org/api/,1068224400,2003-11-07,USD,1.0,0.868888,109.60241,0.599181,1.366617
https://openexchangerates.org/api/,1068310800,2003-11-08,USD,1.0,0.870775,109.713083,0.599277,1.367493
https://openexchangerates.org/api/,1068397200,2003-11-09,USD,1.0,0.870775,109.713083,0.599277,1.367493
https://openexchangerates.org/api/,1068483600,2003-11-10,USD,1.0,0.86966,108.383695,0.597925,1.368462
https://openexchangerates.org/api/,1068656400,2003-11-12,USD,1.0,0.859757,108.790491,0.597265,1.34987
https://openexchangerates.org/api/,1068570000,2003-11-11,USD,1.0,0.869267,108.74433,0.600241,1.363544
https://openexchangerates.org/api/,1068742800,2003-11-13,USD,1.0,0.853548,108.316314,0.593223,1.341938
https://openexchangerates.org/api/,1068915600,2003-11-15,USD,1.0,0.84949,108.264701,0.592618,1.329724
https://openexchangerates.org/api/,1068829200,2003-11-14,USD,1.0,0.850226,108.337248,0.592903,1.330818
https://openexchangerates.org/api/,1069002000,2003-11-16,USD,1.0,0.84949,108.264701,0.592618,1.329724
https://openexchangerates.org/api/,1069088400,2003-11-17,USD,1.0,0.850101,108.943066,0.591458,1.321955
https://openexchangerates.org/api/,1069174800,2003-11-18,USD,1.0,0.840164,108.351995,0.589392,1.307395
https://openexchangerates.org/api/,1069261200,2003-11-19,USD,1.0,0.840514,109.126516,0.589239,1.304626
https://openexchangerates.org/api/,1069347600,2003-11-20,USD,1.0,0.839827,108.902606,0.587175,1.300439
https://openexchangerates.org/api/,1069434000,2003-11-21,USD,1.0,0.839517,108.798025,0.587063,1.298659
https://openexchangerates.org/api/,1069520400,2003-11-22,USD,1.0,0.839854,108.768676,0.586928,1.298616
https://openexchangerates.org/api/,1069606800,2003-11-23,USD,1.0,0.839854,108.768676,0.586928,1.298616
https://openexchangerates.org/api/,1069693200,2003-11-24,USD,1.0,0.849052,109.277457,0.589384,1.317671
https://openexchangerates.org/api/,1069779600,2003-11-25,USD,1.0,0.848759,109.718549,0.589274,1.318999
https://openexchangerates.org/api/,1069866000,2003-11-26,USD,1.0,0.839843,109.285192,0.586421,1.301848
https://openexchangerates.org/api/,1069952400,2003-11-27,USD,1.0,0.839622,109.147212,0.583736,1.299871
https://openexchangerates.org/api/,1070038800,2003-11-28,USD,1.0,0.833941,109.486644,0.580968,1.291581
https://openexchangerates.org/api/,1070125200,2003-11-29,USD,1.0,0.833975,109.475199,0.581054,1.291245
https://openexchangerates.org/api/,1070211600,2003-11-30,USD,1.0,0.833975,109.475199,0.581054,1.291245
https://openexchangerates.org/api/,1070298000,2003-12-01,USD,1.0,0.83504,109.456856,0.580676,1.295284
https://openexchangerates.org/api/,1070384400,2003-12-02,USD,1.0,0.82896,108.943365,0.579409,1.292126
https://openexchangerates.org/api/,1070470800,2003-12-03,USD,1.0,0.826497,108.260944,0.578929,1.287718
https://openexchangerates.org/api/,1070557200,2003-12-04,USD,1.0,0.827631,108.18262,0.580678,1.289784
https://openexchangerates.org/api/,1070643600,2003-12-05,USD,1.0,0.823135,107.895514,0.579425,1.280028
https://openexchangerates.org/api/,1070730000,2003-12-06,USD,1.0,0.824668,107.924893,0.579486,1.28137
https://openexchangerates.org/api/,1070816400,2003-12-07,USD,1.0,0.824668,107.924893,0.579486,1.28137
https://openexchangerates.org/api/,1070902800,2003-12-08,USD,1.0,0.81831,107.431265,0.576822,1.266701
https://openexchangerates.org/api/,1070989200,2003-12-09,USD,1.0,0.817162,107.201832,0.573369,1.263942
https://openexchangerates.org/api/,1071075600,2003-12-10,USD,1.0,0.818248,108.238731,0.573619,1.26519
https://openexchangerates.org/api/,1071162000,2003-12-11,USD,1.0,0.820524,108.12597,0.572886,1.272332
https://openexchangerates.org/api/,1071248400,2003-12-12,USD,1.0,0.814156,107.760644,0.57241,1.262974
https://openexchangerates.org/api/,1071334800,2003-12-13,USD,1.0,0.81493,107.738399,0.572231,1.262665
https://openexchangerates.org/api/,1071421200,2003-12-14,USD,1.0,0.81493,107.738399,0.572231,1.262665
https://openexchangerates.org/api/,1071507600,2003-12-15,USD,1.0,0.813932,107.7252,0.573098,1.264756
https://openexchangerates.org/api/,1071594000,2003-12-16,USD,1.0,0.811041,107.535524,0.571091,1.258986
https://openexchangerates.org/api/,1071766800,2003-12-18,USD,1.0,0.806043,107.655297,0.565219,1.253067
https://openexchangerates.org/api/,1071680400,2003-12-17,USD,1.0,0.80753,107.500643,0.567983,1.256642
https://openexchangerates.org/api/,1071853200,2003-12-19,USD,1.0,0.807392,107.758548,0.566005,1.254502
https://openexchangerates.org/api/,1071939600,2003-12-20,USD,1.0,0.806342,107.684271,0.565967,1.253633
https://openexchangerates.org/api/,1072026000,2003-12-21,USD,1.0,0.806342,107.684271,0.565967,1.253633
https://openexchangerates.org/api/,1072112400,2003-12-22,USD,1.0,0.805417,107.444995,0.567134,1.254191
https://openexchangerates.org/api/,1072198800,2003-12-23,USD,1.0,0.806602,107.444161,0.566868,1.258949
https://openexchangerates.org/api/,1072285200,2003-12-24,USD,1.0,0.8032,107.307369,0.564182,1.250556
https://openexchangerates.org/api/,1072371600,2003-12-25,USD,1.0,0.803806,107.297603,0.563997,1.249288
https://openexchangerates.org/api/,1072458000,2003-12-26,USD,1.0,0.804533,107.239235,0.564694,1.253657
https://openexchangerates.org/api/,1072544400,2003-12-27,USD,1.0,0.805299,107.237705,0.565254,1.25517
https://openexchangerates.org/api/,1072630800,2003-12-28,USD,1.0,0.805299,107.237705,0.565254,1.25517
https://openexchangerates.org/api/,1072717200,2003-12-29,USD,1.0,0.800725,106.941192,0.563924,1.248348
https://openexchangerates.org/api/,1072803600,2003-12-30,USD,1.0,0.798122,107.029639,0.562551,1.245246
https://openexchangerates.org/api/,1072890000,2003-12-31,USD,1.0,0.794112,107.144405,0.559487,1.237046
https://openexchangerates.org/api/,1072976400,2004-01-01,USD,1.0,0.797593,107.284835,0.559639,1.238096
https://openexchangerates.org/api/,1073062800,2004-01-02,USD,1.0,0.79415,106.952195,0.558933,1.238903
https://openexchangerates.org/api/,1073149200,2004-01-03,USD,1.0,0.794328,106.970217,0.559019,1.239537
https://openexchangerates.org/api/,1073235600,2004-01-04,USD,1.0,0.794328,106.970217,0.559019,1.239537
https://openexchangerates.org/api/,1073322000,2004-01-05,USD,1.0,0.7892,106.161446,0.553834,1.232605
https://openexchangerates.org/api/,1073408400,2004-01-06,USD,1.0,0.783346,106.189575,0.548357,1.228198
https://openexchangerates.org/api/,1073494800,2004-01-07,USD,1.0,0.789994,106.183434,0.549883,1.238166
https://openexchangerates.org/api/,1073581200,2004-01-08,USD,1.0,0.784212,106.165916,0.547192,1.232103
https://openexchangerates.org/api/,1073667600,2004-01-09,USD,1.0,0.779547,106.631694,0.542866,1.223964
https://openexchangerates.org/api/,1073754000,2004-01-10,USD,1.0,0.781857,106.649918,0.543442,1.225719
https://openexchangerates.org/api/,1073840400,2004-01-11,USD,1.0,0.781857,106.649918,0.543442,1.225719
https://openexchangerates.org/api/,1073926800,2004-01-12,USD,1.0,0.782487,106.542136,0.540562,1.223621
https://openexchangerates.org/api/,1074013200,2004-01-13,USD,1.0,0.784691,106.289386,0.541885,1.225246
https://openexchangerates.org/api/,1074099600,2004-01-14,USD,1.0,0.788081,106.120831,0.544148,1.229874
https://openexchangerates.org/api/,1074186000,2004-01-15,USD,1.0,0.794207,106.161829,0.548488,1.241459
https://openexchangerates.org/api/,1074272400,2004-01-16,USD,1.0,0.806361,106.552969,0.554349,1.262401
https://openexchangerates.org/api/,1074358800,2004-01-17,USD,1.0,0.804224,106.436495,0.553865,1.261201
https://openexchangerates.org/api/,1074445200,2004-01-18,USD,1.0,0.804224,106.436495,0.553865,1.261201
https://openexchangerates.org/api/,1074704400,2004-01-21,USD,1.0,0.792209,106.931103,0.546874,1.242585
https://openexchangerates.org/api/,1074790800,2004-01-22,USD,1.0,0.786624,106.208571,0.54207,1.233584
https://openexchangerates.org/api/,1074531600,2004-01-19,USD,1.0,0.808748,107.088655,0.559688,1.26907
https://openexchangerates.org/api/,1074618000,2004-01-20,USD,1.0,0.795678,107.185829,0.550343,1.250146
https://openexchangerates.org/api/,1074877200,2004-01-23,USD,1.0,0.792632,106.168224,0.546371,1.23934
https://openexchangerates.org/api/,1074963600,2004-01-24,USD,1.0,0.791099,106.226389,0.54527,1.23809
https://openexchangerates.org/api/,1075050000,2004-01-25,USD,1.0,0.791099,106.226389,0.54527,1.23809
https://openexchangerates.org/api/,1075136400,2004-01-26,USD,1.0,0.799242,106.208999,0.549575,1.250088
https://openexchangerates.org/api/,1075222800,2004-01-27,USD,1.0,0.792616,105.683587,0.549101,1.244777
https://openexchangerates.org/api/,1075309200,2004-01-28,USD,1.0,0.796685,105.797905,0.546808,1.249355
https://openexchangerates.org/api/,1075395600,2004-01-29,USD,1.0,0.805877,105.994762,0.550708,1.257783
https://openexchangerates.org/api/,1075482000,2004-01-30,USD,1.0,0.803326,105.797319,0.5501,1.259733
https://openexchangerates.org/api/,1075568400,2004-01-31,USD,1.0,0.804647,105.769172,0.550405,1.259645
https://openexchangerates.org/api/,1075654800,2004-02-01,USD,1.0,0.804647,105.769172,0.550405,1.259645
https://openexchangerates.org/api/,1075741200,2004-02-02,USD,1.0,0.804813,105.591613,0.549475,1.261283
https://openexchangerates.org/api/,1075827600,2004-02-03,USD,1.0,0.796642,105.490032,0.543725,1.247611
https://openexchangerates.org/api/,1075914000,2004-02-04,USD,1.0,0.797668,105.450351,0.545158,1.25145
https://openexchangerates.org/api/,1076000400,2004-02-05,USD,1.0,0.795578,105.657871,0.544837,1.247964
https://openexchangerates.org/api/,1076086800,2004-02-06,USD,1.0,0.789412,105.922426,0.543003,1.240843
https://openexchangerates.org/api/,1076173200,2004-02-07,USD,1.0,0.792874,106.034982,0.543478,1.242957
https://openexchangerates.org/api/,1076259600,2004-02-08,USD,1.0,0.792874,106.034982,0.543478,1.242957
https://openexchangerates.org/api/,1076346000,2004-02-09,USD,1.0,0.788266,105.716838,0.538128,1.235705
https://openexchangerates.org/api/,1076432400,2004-02-10,USD,1.0,0.785983,105.49295,0.534576,1.232314
https://openexchangerates.org/api/,1076518800,2004-02-11,USD,1.0,0.781883,105.441279,0.531832,1.234602
https://openexchangerates.org/api/,1076605200,2004-02-12,USD,1.0,0.781046,105.428079,0.529012,1.231267
https://openexchangerates.org/api/,1076691600,2004-02-13,USD,1.0,0.783804,105.447369,0.530009,1.235233
https://openexchangerates.org/api/,1076778000,2004-02-14,USD,1.0,0.782538,105.371185,0.529735,1.234677
https://openexchangerates.org/api/,1076864400,2004-02-15,USD,1.0,0.782538,105.371185,0.529735,1.234677
https://openexchangerates.org/api/,1076950800,2004-02-16,USD,1.0,0.78396,105.468202,0.530101,1.235791
https://openexchangerates.org/api/,1077037200,2004-02-17,USD,1.0,0.778446,105.669641,0.525067,1.226207
https://openexchangerates.org/api/,1077123600,2004-02-18,USD,1.0,0.784476,106.312283,0.527163,1.234564
https://openexchangerates.org/api/,1077382800,2004-02-21,USD,1.0,0.794651,108.486285,0.534843,1.253657
https://openexchangerates.org/api/,1077469200,2004-02-22,USD,1.0,0.794651,108.486285,0.534843,1.253657
https://openexchangerates.org/api/,1077210000,2004-02-19,USD,1.0,0.78749,107.01267,0.527719,1.240765
https://openexchangerates.org/api/,1077296400,2004-02-20,USD,1.0,0.796241,108.542136,0.534949,1.253818
https://openexchangerates.org/api/,1077555600,2004-02-23,USD,1.0,0.796516,108.371174,0.53655,1.256617
https://openexchangerates.org/api/,1077642000,2004-02-24,USD,1.0,0.789067,108.206187,0.530563,1.244024
https://openexchangerates.org/api/,1077728400,2004-02-25,USD,1.0,0.798752,108.887851,0.532129,1.254541
https://openexchangerates.org/api/,1077814800,2004-02-26,USD,1.0,0.803736,109.617788,0.53724,1.266163
https://openexchangerates.org/api/,1077901200,2004-02-27,USD,1.0,0.802409,109.216471,0.537807,1.266776
https://openexchangerates.org/api/,1077987600,2004-02-28,USD,1.0,0.802792,109.195398,0.53757,1.266268
https://openexchangerates.org/api/,1078074000,2004-02-29,USD,1.0,0.802792,109.195398,0.53757,1.266268
https://openexchangerates.org/api/,1078160400,2004-03-01,USD,1.0,0.803337,109.030456,0.535386,1.267159
https://openexchangerates.org/api/,1078246800,2004-03-02,USD,1.0,0.816542,109.952727,0.541461,1.288607
https://openexchangerates.org/api/,1078333200,2004-03-03,USD,1.0,0.823308,110.16971,0.54725,1.299752
https://openexchangerates.org/api/,1078419600,2004-03-04,USD,1.0,0.820005,110.842378,0.548377,1.295095
https://openexchangerates.org/api/,1078506000,2004-03-05,USD,1.0,0.809486,111.542181,0.544898,1.281948
https://openexchangerates.org/api/,1078592400,2004-03-06,USD,1.0,0.814055,111.560271,0.545535,1.284964
https://openexchangerates.org/api/,1078678800,2004-03-07,USD,1.0,0.814055,111.560271,0.545535,1.284964
https://openexchangerates.org/api/,1078765200,2004-03-08,USD,1.0,0.807815,111.796423,0.541111,1.278292
https://openexchangerates.org/api/,1078851600,2004-03-09,USD,1.0,0.809189,111.326854,0.545215,1.277823
https://openexchangerates.org/api/,1078938000,2004-03-10,USD,1.0,0.816459,110.866798,0.552547,1.285553
https://openexchangerates.org/api/,1079024400,2004-03-11,USD,1.0,0.813571,110.796857,0.553937,1.276371
https://openexchangerates.org/api/,1079110800,2004-03-12,USD,1.0,0.818674,111.030263,0.556082,1.283606
https://openexchangerates.org/api/,1079197200,2004-03-13,USD,1.0,0.817614,111.071934,0.555664,1.282375
https://openexchangerates.org/api/,1079283600,2004-03-14,USD,1.0,0.817614,111.071934,0.555664,1.282375
https://openexchangerates.org/api/,1079370000,2004-03-15,USD,1.0,0.815712,110.525517,0.555212,1.275773
https://openexchangerates.org/api/,1079456400,2004-03-16,USD,1.0,0.814267,109.006359,0.551212,1.275677
https://openexchangerates.org/api/,1079542800,2004-03-17,USD,1.0,0.817782,108.267952,0.551041,1.27918
https://openexchangerates.org/api/,1079629200,2004-03-18,USD,1.0,0.808882,106.787883,0.546245,1.263874
https://openexchangerates.org/api/,1079715600,2004-03-19,USD,1.0,0.813883,106.880901,0.546192,1.267357
https://openexchangerates.org/api/,1079802000,2004-03-20,USD,1.0,0.812255,106.829062,0.545755,1.26611
https://openexchangerates.org/api/,1079888400,2004-03-21,USD,1.0,0.812255,106.829062,0.545755,1.26611
https://openexchangerates.org/api/,1079974800,2004-03-22,USD,1.0,0.809788,106.863292,0.541541,1.258867
https://openexchangerates.org/api/,1080061200,2004-03-23,USD,1.0,0.812257,106.759485,0.541588,1.261356
https://openexchangerates.org/api/,1080147600,2004-03-24,USD,1.0,0.821797,106.257966,0.546459,1.273618
https://openexchangerates.org/api/,1080234000,2004-03-25,USD,1.0,0.823302,106.080407,0.553398,1.277847
https://openexchangerates.org/api/,1080320400,2004-03-26,USD,1.0,0.825136,105.822309,0.551174,1.283279
https://openexchangerates.org/api/,1080576000,2004-03-29,USD,1.0,0.823755,105.586381,0.550458,1.286151
https://openexchangerates.org/api/,1080406800,2004-03-27,USD,1.0,0.823195,105.783812,0.550638,1.281375
https://openexchangerates.org/api/,1080489600,2004-03-28,USD,1.0,0.823195,105.783812,0.550638,1.281375
https://openexchangerates.org/api/,1080662400,2004-03-30,USD,1.0,0.820439,105.700437,0.547648,1.279764
https://openexchangerates.org/api/,1080748800,2004-03-31,USD,1.0,0.813888,104.136555,0.543565,1.270332
https://openexchangerates.org/api/,1080921600,2004-04-02,USD,1.0,0.820591,104.359244,0.543615,1.280691
https://openexchangerates.org/api/,1080835200,2004-04-01,USD,1.0,0.809657,103.738055,0.539672,1.264284
https://openexchangerates.org/api/,1081008000,2004-04-03,USD,1.0,0.81181,104.131749,0.540858,1.269022
https://openexchangerates.org/api/,1081094400,2004-04-04,USD,1.0,0.81181,104.131749,0.540858,1.269022
https://openexchangerates.org/api/,1081180800,2004-04-05,USD,1.0,0.831918,105.019095,0.550463,1.303052
https://openexchangerates.org/api/,1081267200,2004-04-06,USD,1.0,0.827069,105.897705,0.544161,1.293053
https://openexchangerates.org/api/,1081353600,2004-04-07,USD,1.0,0.822286,105.430445,0.543635,1.280755
